date, pm25, pm10, o3, no2, so2, co
2022/7/28, 29, 21, 37, 9, 4, 
2022/7/29, 34, 14, 20, 8, 4, 
2022/7/30, 28, 13, 29, 7, 4, 
2022/7/31, 33, 14, 23, 12, 4, 
2022/8/1, 40, 15, 29, 9, 4, 
2022/8/2, 38, 17, 46, 11, 4, 
2022/8/3, 39, 23, 50, 11, 4, 
2022/8/4, 50, 25, 55, 10, 5, 
2022/8/5, 48, 11, 24, 7, 3, 
2022/8/6, 30, 10, 26, 11, 3, 
2022/8/7, 25, 17, 29, 15, 3, 
2022/8/8, 32, 26, 32, 17, 3, 
2022/8/9, 45, 20, 31, 12, 3, 
2022/8/10, 40, 18, 32, 14, 4, 
2022/8/11, 34, 21, 34, 16, 4, 
2022/8/12, 41, 21, 32, 11, 5, 
2022/8/13, 56, 21, 31, 10, 6, 
2022/8/14, 55, 20, 38, 8, 7, 
2022/8/15, 54, 17, 46, 14, 7, 
2022/8/16, 49, 23, 49, 14, 7, 
2022/8/17, 53, 32, 44, 12, 7, 
2022/8/18, 66, 29, 44, 10, 7, 
2022/8/19, 64, 26, 33, 9, 7, 
2022/8/20, 71, 8, 24, 8, 6, 
2022/8/21, 31, 10, 18, 9, 6, 
2022/8/22, 35, 17, 18, 8, 6, 
2022/8/23, 50, 24, 30, 10, 2, 
2022/8/24, 60, 30, 35, 10, 1, 
2022/8/25, 68, 30, 35, 11, 2, 
2022/8/26, 58, 27, 42, 15, 3, 
2022/8/27, 58, 21, 25, 9, 2, 
2022/8/28, 60, 13, 23, 11, 1, 
2022/8/29, 40, 8, 18, 9, 1, 
2022/8/30, 23, 8, 23, 10, 1, 
2022/8/31, 18, 8, 20, 11, 1, 
2022/9/1, 19, 10, 23, 12, 1, 
2022/9/2, 21, 11, 26, 10, 1, 
2022/9/3, 25, 12, 26, 10, 1, 
2022/9/4, 32, 14, 26, 10, , 
2022/9/5, 21, 17, 28, 11, 1, 
2022/9/6, 27, 20, 25, 11, 2, 
2022/9/7, 32, 36, 31, 11, 8, 
2022/9/8, 55, 13, 24, 15, 7, 
2022/9/9, 45, 7, 20, 12, 6, 
2022/9/10, 28, 11, 18, 9, 7, 
2022/9/11, 42, 10, 21, 14, 6, 
2022/9/12, 37, 17, 17, 16, 7, 
2022/9/13, 59, 12, 21, 15, 9, 
2022/9/14, 41, 10, 20, 15, 9, 
2022/9/15, 31, 7, 22, 10, 5, 
2022/9/16, 21, 6, 17, 10, 3, 
2022/9/17, 24, 6, 18, 9, 3, 
2022/9/18, 26, 7, 12, 11, 2, 
2022/9/19, 29, 6, 15, 10, 1, 
2022/9/20, 24, 7, 16, 11, , 
2022/9/21, 26, 9, 17, 14, , 
2022/9/22, 33, 17, 17, 16, 1, 
2022/9/23, 52, 17, 21, 17, 1, 
2022/9/24, 56, 30, 23, 17, 2, 
2022/9/25, 87, 22, 15, 18, 3, 
2022/9/26, 68, 16, 10, 15, 4, 
2022/9/27, 58, 10, 12, 13, 5, 
2022/9/28, 40, 16, 14, 13, 4, 
2022/9/29, 58, 30, 15, 17, 3, 
2022/9/30, 86, 19, 17, 12, 3, 
2022/4/1, 48, 22, 31, 5, 9, 
2022/4/2, 35, 12, 28, 4, 9, 
2022/4/3, 35, 53, 29, 6, 10, 
2022/4/4, 64, 12, 24, 7, 11, 
2022/4/5, 38, 16, 20, 9, 11, 
2022/4/6, 53, 20, 25, 7, 11, 
2022/4/7, 41, 9, 25, 9, 1, 
2022/4/8, 28, 14, 28, 8, , 
2022/4/9, 44, 10, 27, 5, , 
2022/4/10, 36, 11, 24, 11, 2, 
2022/4/11, 35, 31, 34, 13, 2, 
2022/4/12, 79, 30, 37, 10, 3, 
2022/4/13, 68, 37, 38, 12, 4, 
2022/4/14, 76, 17, 24, 8, 2, 
2022/4/15, 58, 6, 30, 4, , 
2022/4/16, 20, 8, 31, 6, 1, 
2022/4/17, 31, 10, 35, 4, 2, 
2022/4/18, 35, 15, 29, 8, 3, 
2022/4/19, 43, 19, 20, 11, 3, 
2022/4/20, 58, 25, 26, 10, 4, 
2022/4/21, 68, 30, 28, 11, 4, 
2022/4/22, 81, 23, 35, 14, 4, 
2022/4/23, 62, 22, 34, 9, 5, 
2022/4/24, 62, 13, 25, 5, 4, 
2022/4/25, 43, 13, 32, 4, 3, 
2022/4/26, 37, 27, 31, 15, 6, 
2022/4/27, 52, 22, 30, 12, 3, 
2022/4/28, 52, 20, 31, 14, 3, 
